1,4,1,4,3,0,1,1,7.2429
1,1,0,2,1,2,1,1,1.8752
1,1,1,2,2,2,1,1,7.0721
1,0,2,1,2,2,3,2,2.2762
1,1,2,2,2,0,3,2,2.4074
1,2,3,3,4,2,1,2,1.7306
1,1,4,1,4,1,0,2,1.4884
1,0,2,1,3,2,1,2,2.9289
1,1,3,2,3,2,1,1,3.6527
1,2,2,3,2,0,2,2,2.188
1,2,2,3,2,3,2,2,4.8248
1,1,3,1,3,1,4,2,1.4262
1,2,3,2,3,3,3,2,1.4763
1,0,3,1,2,1,4,2,1.6729
1,2,3,2,3,2,2,1,3.3237
1,3,2,4,2,0,3,2,1.4372
1,1,1,1,2,1,2,2,5.3294
1,3,1,3,1,3,2,1,2.4891
1,1,3,1,3,2,3,2,1.1497
1,1,2,1,2,1,3,2,2.0507
1,4,3,3,3,1,1,1,2.002
1,3,0,3,1,3,0,1,1.4115
1,0,3,1,3,1,1,2,2.2421
1,3,2,3,2,1,1,2,1.7124
1,2,3,2,3,1,1,1,4.8567
1,3,3,3,3,2,2,2,1.6331
1,1,2,1,3,2,2,2,1.1524
1,1,1,1,3,2,1,2,1.7989
1,2,1,2,2,3,2,1,3.0183
1,2,2,2,2,2,2,1,3.5263
1,2,1,3,2,4,2,1,2.0309
1,3,3,3,2,3,4,1,1.44
1,1,2,2,2,0,2,2,2.4958
1,3,2,2,2,2,3,1,2.0752
1,2,3,2,3,1,3,2,1.9249
1,3,1,2,2,3,2,1,2.1635
1,4,2,4,3,3,2,1,1.1624
1,2,1,3,2,2,1,1,1.6916
1,4,1,4,1,2,2,1,0.83601
1,0,2,1,2,1,1,2,1.164
1,4,1,4,3,0,1,1,1.0993
1,1,0,2,1,2,1,1,1.2666
1,1,1,2,2,2,1,1,2.4429
1,0,2,1,2,2,3,2,1.6897
1,1,2,2,2,0,3,2,2.7175
1,2,3,3,4,2,1,2,1.656
1,1,4,1,4,1,0,2,1.6482
1,0,2,1,3,2,1,2,1.1741
1,1,3,2,3,2,1,2,2.1287
1,2,2,3,2,0,2,2,1.6252
1,2,2,3,2,3,2,1,3.5996
1,1,3,1,3,1,4,2,1.1347
1,2,3,2,3,3,3,2,1.1094
1,0,3,1,2,1,4,2,1.2966
1,2,3,2,3,2,2,1,2.2891
1,3,2,4,2,0,3,1,3.0457
1,1,1,1,2,1,2,2,3.395
1,3,1,3,1,3,2,1,1.1069
1,1,3,1,3,2,3,2,0.83842
1,1,2,1,2,1,3,2,2.9242
1,4,3,3,3,1,1,1,0.94836
1,3,0,3,1,3,0,1,1.2178
1,0,3,1,3,1,1,2,1.0256
1,3,2,3,2,1,1,2,1.4438
1,2,3,2,3,1,1,1,3.246
1,3,3,3,3,2,2,2,1.1604
1,1,2,1,3,2,2,2,1.2649
1,1,1,1,3,2,1,2,1.5425
1,2,1,2,2,3,2,1,1.8795
1,2,2,2,2,2,2,1,1.2059
1,2,1,3,2,4,2,1,1.509
1,3,3,3,2,3,4,2,2.1445
1,1,2,2,2,0,2,2,1.9205
1,3,2,2,2,2,3,1,1.6134
1,2,3,2,3,1,3,2,1.4351
1,3,1,2,2,3,2,1,1.6927
1,4,2,4,3,3,2,1,0.81007
1,2,1,3,2,2,1,1,1.3147
1,4,1,4,1,2,2,1,0.86262
1,0,2,1,2,1,1,2,0.9264
2,2,1,3,2,0,1,2,3.5722
2,1,1,2,4,1,1,1,5.3569
2,2,1,3,3,1,1,1,1.8082
2,1,1,3,2,0,1,2,1.3479
2,3,2,3,3,4,1,1,0.61559
2,1,2,2,1,1,1,1,1.0904
2,3,2,3,1,1,1,2,1.0114
2,3,1,2,1,1,2,1,1.2259
2,1,1,1,2,3,1,2,1.2007
2,1,1,2,2,1,1,2,0.94643
2,2,3,2,3,1,1,1,0.86953
2,2,2,1,3,1,1,1,0.92965
2,3,1,3,2,4,1,1,0.62453
2,3,2,3,1,1,3,2,0.68715
2,1,1,0,2,1,1,2,0.82945
2,2,3,2,3,2,1,1,1.2137
2,1,1,1,3,1,1,1,1.0868
2,2,3,1,3,2,1,1,1.1058
2,3,2,3,3,1,1,1,0.81805
2,2,1,2,2,2,1,2,1.288
2,3,3,3,3,1,0,2,1.2287
2,2,3,3,3,1,1,1,0.77648
2,2,2,3,3,1,1,1,0.67276
2,2,3,2,3,2,1,1,1.1977
2,1,2,1,3,1,1,2,0.90126
2,1,0,3,1,1,3,1,1.4849
2,1,2,3,3,3,1,1,0.94667
2,3,1,3,2,4,1,1,0.87229
2,1,1,2,2,1,1,2,1.0464
2,1,1,3,1,1,3,1,0.76294
2,0,1,0,3,2,0,2,0.76828
2,2,1,2,3,2,1,1,0.65961
2,1,3,3,3,1,1,1,0.71009
2,3,1,2,2,1,2,1,0.58946
2,1,1,2,3,1,0,2,0.90528
2,1,1,2,3,4,1,2,0.91088
2,0,3,1,3,0,0,2,1.3929
2,3,2,4,2,4,2,1,0.61097
2,4,1,4,3,1,1,2,0.71874
2,1,0,0,1,3,3,2,0.93644
2,2,1,3,2,0,1,1,1.1468
2,1,1,2,4,1,1,1,1.1818
2,2,1,3,3,1,1,1,0.94122
2,1,1,3,2,0,1,2,1.241
2,3,2,3,3,4,1,1,0.5784
2,1,2,2,1,1,1,1,0.67054
2,3,2,3,1,1,1,1,0.82776
2,3,1,2,1,1,2,1,0.62988
2,1,1,1,2,3,1,2,1.9071
2,1,1,2,2,1,1,2,0.83191
2,2,3,2,3,1,1,1,0.50823
2,2,2,1,3,1,1,1,0.59529
2,3,1,3,2,4,1,1,0.58606
2,3,2,3,1,1,3,2,0.90387
2,1,1,0,2,1,1,2,0.71053
2,2,3,2,3,2,1,1,0.8344
2,1,1,1,3,1,1,2,0.66013
2,2,3,1,3,2,1,1,0.64071
2,3,2,3,3,1,1,1,0.50095
2,2,1,2,2,2,1,1,0.60797
2,3,3,3,3,1,0,1,0.57089
2,2,3,3,3,1,1,1,0.74382
2,2,2,3,3,1,1,1,0.55449
2,2,3,2,3,2,1,1,0.72468
2,1,2,1,3,1,1,2,0.57618
2,1,0,3,1,1,3,1,1.1587
2,1,2,3,3,3,1,1,0.66763
2,3,1,3,2,4,1,1,2.1828
2,1,1,2,2,1,1,1,0.76402
2,1,1,3,1,1,3,1,0.53718
2,0,1,0,3,2,0,2,0.80432
2,2,1,2,3,2,1,1,0.62911
2,1,3,3,3,1,1,2,0.65113
2,3,1,2,2,1,2,1,0.55198
2,1,1,2,3,1,0,2,0.6508
2,1,1,2,3,4,1,2,1.3272
2,0,3,1,3,0,0,2,0.92452
2,3,2,4,2,4,2,1,0.51072
2,4,1,4,3,1,1,1,0.66877
2,1,0,0,1,3,3,2,0.52678
3,3,3,3,3,1,1,2,2.6807
3,1,3,1,3,3,1,2,0.52578
3,1,1,1,1,1,3,1,1.9886
3,3,3,3,3,1,1,1,0.90226
3,3,1,3,1,1,3,1,0.52025
3,3,3,3,3,3,1,1,0.71653
3,3,1,3,1,1,3,1,0.50903
3,3,3,3,3,1,1,1,0.71038
3,3,3,2,3,1,3,2,0.91082
3,3,3,3,3,1,1,1,1.1627
3,3,3,3,3,1,1,2,0.95467
3,3,3,3,3,1,1,1,0.79005
3,3,0,3,0,1,1,1,0.7876
3,1,1,1,1,3,4,2,0.87119
3,1,3,3,2,1,1,1,0.81127
3,3,3,3,3,1,1,1,0.76515
3,3,3,1,0,1,1,1,1.2707
3,4,3,4,3,1,1,1,0.65581
3,1,1,1,1,3,3,1,3.2299
3,3,1,3,1,1,0,1,0.92997
3,3,1,1,1,1,3,1,0.86704
3,3,3,3,3,3,1,1,0.98623
3,3,0,3,1,1,0,1,0.55337
3,3,3,3,3,1,1,1,0.51262
3,1,3,1,3,3,1,2,0.80673
3,0,3,0,3,0,1,2,0.71637
3,3,3,3,3,1,1,1,0.61634
3,3,4,3,4,1,1,2,0.98022
3,3,3,3,1,1,3,1,0.74986
3,4,3,4,3,1,1,1,0.51559
3,3,3,3,3,1,1,1,0.72004
3,3,0,3,0,1,3,1,0.45047
3,3,1,3,1,1,3,1,1.2859
4,1,3,0,3,1,1,2,1.0632
4,2,3,3,3,0,1,2,0.89733
4,3,1,3,3,1,1,1,1.2382
4,3,1,3,0,2,3,1,0.86933
4,1,0,3,1,0,1,1,1.2249
4,2,1,2,1,3,1,1,1.0467
4,1,3,1,3,3,1,2,1.081
4,3,4,3,3,1,2,2,1.089
4,2,0,3,1,3,2,1,1.0198
4,3,3,3,3,1,1,2,1.5506
4,1,2,2,2,1,3,1,1.2458
4,3,3,3,3,1,3,1,0.96067
4,3,2,3,2,3,3,1,0.71482
4,1,3,3,3,1,1,2,0.95442
4,2,3,1,3,1,4,2,0.97914
4,3,2,3,3,0,1,1,1.3768
4,3,3,3,3,1,1,2,0.94514
4,3,3,3,3,1,2,1,0.78448
4,3,3,3,3,1,1,2,1.6437
4,3,1,3,1,1,1,1,0.88718
4,3,3,3,3,1,2,2,1.1865
4,3,3,3,3,3,3,1,1.0526
4,3,2,3,2,1,3,1,0.90391
4,3,0,3,1,1,1,1,0.90225
4,3,2,3,2,2,1,1,1.0155
4,3,2,3,2,4,2,1,0.8809
4,3,3,3,3,1,1,2,1.3423
4,2,3,1,3,1,1,2,0.83353
4,3,3,3,3,1,1,1,1.0515
4,3,1,3,1,1,3,1,0.87901
4,0,2,1,2,2,3,2,1.0242
4,3,2,4,2,1,2,1,1.3104
4,1,1,2,3,2,1,2,0.7805
4,3,1,3,1,1,1,1,0.97336
4,3,3,3,3,1,1,1,0.74914
4,2,3,2,3,2,4,2,1.4418
4,1,3,1,3,1,1,2,0.7656
4,2,1,1,1,1,1,1,1.3859
4,4,0,4,1,1,1,1,1.0697
4,3,2,3,2,1,3,1,0.72558
5,2,1,3,2,0,3,1,5.8859
5,2,2,2,2,3,2,1,1.0906
5,2,1,2,2,3,3,1,1.0569
5,0,0,0,0,0,0,1,0.87658
5,3,2,3,2,0,0,1,1.3496
5,0,0,0,0,0,0,1,1.1438
5,2,4,3,4,2,3,1,0.74237
5,0,3,0,4,0,3,2,1.5283
5,3,4,2,4,0,4,2,0.90842
5,0,0,0,0,0,0,2,1.4808
5,1,0,2,0,3,0,1,1.1672
5,0,4,0,4,0,4,2,0.58919
5,2,3,2,4,0,0,2,1.1326
5,3,0,2,0,0,0,1,1.1429
5,1,0,2,0,3,0,1,1.2029
5,3,4,4,4,3,4,2,0.54372
5,3,4,3,4,0,0,2,1.0418
5,1,0,2,0,3,0,1,1.0081
5,3,3,3,3,0,0,1,0.75527
5,0,1,2,1,0,0,1,1.0692
5,4,3,4,2,1,0,1,0.6632
5,4,2,4,0,0,0,1,0.69027
5,2,0,2,0,0,1,1,1.2458
5,0,4,1,3,0,1,2,0.83688
5,4,4,4,4,0,3,1,0.53782
5,0,0,0,0,0,0,2,0.90696
5,4,2,4,2,4,3,1,0.61231
5,0,4,0,4,0,4,2,0.56189
5,0,4,0,4,0,0,2,0.84106
5,2,2,2,2,3,3,1,0.70729
5,1,4,1,4,0,4,2,0.70362
5,2,4,2,4,3,0,2,0.5821
5,4,2,4,1,3,0,1,0.54909
5,0,0,2,1,0,0,1,0.76272
5,1,4,2,4,0,0,2,0.71669
5,0,4,2,4,0,0,2,0.90412
5,4,0,2,0,2,0,1,0.82674
5,3,0,3,0,4,0,1,0.66856
5,2,3,1,3,1,0,2,1.2783
5,1,1,2,2,3,3,1,0.61496
6,0,3,0,1,3,3,2,1.3185
6,3,3,3,3,1,1,1,1.3629
6,4,4,4,4,1,1,1,0.91461
6,3,4,3,4,1,1,2,0.85714
6,2,3,1,3,3,1,2,0.69581
6,0,1,0,1,1,4,2,0.76897
6,3,4,3,4,1,0,2,0.80498
6,1,3,1,3,1,1,1,1.0936
6,1,4,1,3,3,1,2,0.9017
6,2,3,3,2,1,1,1,0.93418
6,3,0,3,0,1,1,1,0.83628
6,1,3,1,4,0,1,2,0.77453
6,1,4,1,3,4,1,2,0.88735
6,1,1,3,1,3,1,1,1.4655
6,3,3,1,3,3,1,1,0.76988
6,1,1,1,3,1,3,1,0.74364
6,3,3,2,3,1,1,2,0.94948
6,1,1,1,1,1,1,2,0.68974
6,2,2,2,1,1,3,1,0.83467
6,1,1,2,2,4,3,2,0.90326
6,4,1,4,2,1,4,1,0.59383
6,3,1,3,2,1,4,1,0.82275
6,2,3,3,3,1,1,1,0.74799
6,3,0,3,0,1,3,1,0.77256
6,2,3,1,3,3,1,2,0.62835
6,1,3,1,3,1,1,2,0.88426
6,1,1,1,3,4,3,1,1.0318
6,3,3,3,2,1,1,1,0.81877
6,3,0,3,2,3,3,1,0.97336
6,4,2,3,3,1,1,1,1.2632
6,3,4,2,3,1,1,2,1.1179
6,3,4,3,4,0,0,1,0.76195
6,1,0,1,1,1,1,2,1.6853
6,1,0,1,0,2,3,1,1.3784
6,1,0,1,1,0,1,1,0.82017
6,0,3,0,4,3,1,2,0.72453
6,2,3,2,3,1,1,2,0.65455
6,3,1,3,1,1,2,1,0.80712
6,3,1,3,1,1,1,1,1.0908
6,4,4,3,4,1,0,2,0.7976
7,3,2,3,3,1,4,1,1.345
7,1,3,2,3,1,3,2,1.0089
7,4,3,4,3,4,3,1,0.75126
7,4,2,4,3,4,4,1,0.74288
7,4,3,4,2,4,2,1,0.48957
7,0,4,0,4,1,4,2,0.73415
7,3,3,3,2,3,2,1,1.0606
7,3,3,3,3,4,1,1,1.0566
7,3,2,3,3,4,3,2,1.2678
7,2,4,3,3,3,3,1,1.1104
7,3,1,3,1,1,1,1,0.96618
7,4,1,4,0,3,1,1,0.7233
7,0,3,2,3,2,2,2,0.90552
7,2,4,3,4,4,3,2,0.75203
7,0,1,0,3,0,1,2,1.1146
7,1,3,3,3,1,2,1,0.92694
7,3,2,3,3,4,4,1,0.67016
7,2,4,3,4,3,3,2,0.668
7,4,1,3,1,3,1,1,0.7685
7,0,1,1,1,1,0,2,0.80317
7,2,1,3,3,4,0,1,0.88582
7,3,3,3,3,1,4,2,0.54579
7,2,2,3,3,4,1,1,1.0335
7,2,4,3,3,0,3,2,0.98634
7,2,3,3,3,3,1,2,0.89011
7,2,2,2,3,3,1,1,1.114
7,3,0,3,0,1,0,1,0.89834
7,0,4,0,3,0,4,2,0.59888
7,0,3,1,3,1,1,2,0.862
7,0,4,2,4,1,3,2,0.55654
7,3,1,3,1,1,1,1,0.61517
7,0,3,0,3,0,3,2,0.81968
7,1,2,1,3,3,4,1,0.73638
7,3,4,3,4,3,4,2,0.6141
7,3,2,3,3,3,4,1,0.68703
7,4,4,3,3,3,3,2,0.95166
7,0,2,0,3,0,1,1,0.76327
7,3,0,4,1,2,1,1,1.007
7,0,3,0,3,1,4,2,0.71503
7,4,0,3,1,3,1,1,0.81429
8,0,1,1,3,2,0,2,0.83224
8,1,3,1,0,2,0,1,0.90944
8,4,2,4,2,1,0,1,0.6658
8,1,0,1,0,1,0,1,0.85519
8,4,2,4,3,1,0,1,0.76725
8,4,3,4,4,1,1,1,0.63817
8,2,3,2,4,1,1,2,1.0961
8,1,3,2,2,1,1,2,0.92431
8,3,1,2,1,1,2,1,0.60388
8,0,1,0,2,0,1,1,0.8125
8,2,2,2,3,2,2,2,0.65914
8,2,0,2,0,0,0,1,1.236
8,4,2,4,3,1,3,1,0.86448
8,2,3,3,3,0,4,1,1.0173
8,0,4,0,4,2,1,2,1.0262
8,3,4,4,4,1,1,2,0.74491
8,3,2,3,2,4,1,2,1.1028
8,1,2,1,3,1,0,1,0.66047
8,0,4,3,4,1,4,2,1.4722
8,2,2,3,3,1,0,1,1.0266
8,3,2,4,3,0,0,1,0.9053
8,2,2,2,2,2,1,1,0.72105
8,2,3,3,4,0,0,1,0.89802
8,1,2,3,3,2,3,2,1.7198
8,2,0,2,1,1,0,1,0.93872
8,0,2,0,3,0,1,2,1.1313
8,4,3,0,4,0,1,2,0.86675
8,2,4,3,4,2,1,2,0.86211
8,2,4,3,4,1,1,2,1.1087
8,4,3,4,3,1,1,1,0.95496
8,3,4,3,4,1,4,2,1.0233
8,2,2,3,3,0,1,2,0.92297
8,4,0,4,0,1,0,1,0.71572
8,0,3,3,3,1,1,1,0.80242
8,3,0,3,1,4,2,1,1.2525
8,4,3,4,4,1,0,1,0.736
8,0,2,0,3,2,1,2,0.78145
8,2,0,2,0,2,0,2,1.6126
8,2,1,3,1,0,1,2,0.83788
8,3,3,3,3,4,4,2,0.75495
9,3,0,3,0,4,0,1,5.6629
9,0,3,0,0,0,0,2,1.1886
9,0,3,0,3,0,0,2,0.89364
9,3,0,3,0,3,0,1,0.93334
9,3,3,3,3,4,3,2,1.518
9,3,3,3,3,1,4,2,0.75863
9,0,4,1,3,0,3,2,0.88911
9,0,3,0,3,0,1,2,1.1366
9,3,3,0,0,0,0,1,1.0758
9,0,0,1,0,0,0,1,0.92847
9,3,3,4,3,1,0,1,1.0013
9,0,0,0,0,0,0,2,1.6257
9,3,3,3,3,0,0,1,0.80087
9,0,3,0,3,1,0,2,0.79998
9,3,0,0,1,0,0,1,1.0278
9,0,1,0,1,1,1,2,1.1468
9,3,3,3,3,3,3,2,0.63352
9,3,3,3,3,3,0,2,0.66875
9,3,3,3,3,0,3,2,1.0485
9,0,3,0,3,0,1,2,1.0581
9,3,0,3,0,4,0,1,0.77374
9,0,0,0,0,0,0,2,1.0794
9,3,0,3,0,3,0,1,1.4422
9,0,0,0,0,0,0,2,0.94491
9,4,0,4,0,1,0,1,1.1192
9,0,3,0,3,0,4,2,1.0527
9,0,3,0,0,0,0,2,1.115
9,0,0,0,1,0,0,2,1.1976
9,3,0,3,0,3,0,1,0.82232
9,3,0,3,0,0,0,1,1.1696
9,1,3,1,3,0,3,2,2.3277
9,0,0,0,0,0,0,1,1.0969
9,0,0,0,0,0,0,2,1.2205
9,3,0,3,0,3,1,1,1.4371
9,0,0,1,1,0,0,2,0.7186
9,3,0,3,1,1,0,1,0.97662
9,0,3,0,0,0,0,2,1.1965
9,3,3,3,3,0,3,1,1.1107
9,0,0,0,0,0,0,2,0.69312
9,3,0,3,0,0,0,1,0.90161
10,3,3,3,3,4,4,2,1.9309
10,0,4,1,4,1,4,2,0.86872
10,3,2,3,3,0,1,2,1.0952
10,3,2,3,4,3,1,1,0.91105
10,3,2,3,3,0,1,1,1.1292
10,3,4,3,4,2,2,1,1.2887
10,3,2,3,3,0,1,1,0.78697
10,0,3,1,1,1,1,2,1.4283
10,1,2,3,3,0,0,2,2.7558
10,1,3,1,3,1,0,2,0.74901
10,1,3,1,3,0,3,2,0.9328
10,3,4,3,4,3,4,1,0.67226
10,3,3,4,3,0,2,1,0.83611
10,4,3,4,3,4,3,1,0.59554
10,1,3,1,4,1,0,2,0.81174
10,3,3,3,3,4,3,2,0.75327
10,3,3,1,4,1,3,2,0.82745
10,3,3,3,3,1,3,2,1.0861
10,3,1,3,2,0,0,1,1.0415
10,1,1,1,1,1,1,2,0.66411
10,1,1,1,1,1,0,2,1.4747
10,1,2,1,3,1,0,2,0.97799
10,3,1,3,1,1,1,1,0.76367
10,3,3,3,3,1,3,1,0.81185
10,2,2,1,3,2,0,2,1.2682
10,3,3,3,4,0,0,2,1.1027
10,4,3,3,3,3,2,2,1.5253
10,2,3,3,3,2,3,2,0.96316
10,1,3,1,3,0,0,2,0.98771
10,3,3,3,4,1,1,2,0.97675
10,2,0,3,1,2,1,1,1.8974
10,4,2,4,3,4,0,1,1.1791
10,3,2,3,1,3,1,1,0.7529
10,1,3,1,4,0,0,2,0.80228
10,3,1,3,2,1,1,1,0.8437
10,1,2,1,3,1,0,2,0.7405
10,2,2,4,3,0,1,1,0.67306
10,4,3,3,4,3,3,2,0.88939
10,1,3,3,3,0,4,1,0.89569
10,1,1,1,1,0,1,2,0.79664
11,2,2,3,1,1,1,1,1.4625
11,3,3,3,3,1,3,1,1.0495
11,3,3,3,3,3,1,1,0.99633
11,3,1,3,3,1,1,1,0.73858
11,1,2,3,3,1,1,1,1.5423
11,3,3,3,3,1,3,1,0.736
11,1,3,1,3,1,1,2,0.89102
11,1,2,1,3,1,1,2,0.94378
11,3,3,3,2,1,3,1,1.1436
11,3,1,3,1,3,1,1,1.1455
11,1,1,1,2,1,1,2,1.5017
11,2,3,1,3,1,3,1,1.5585
11,3,3,3,3,1,1,1,1.02
11,3,1,3,1,3,1,1,1.0483
11,3,1,3,1,3,1,1,0.66574
11,2,2,3,2,1,2,2,1.0456
11,3,3,3,3,3,3,2,0.9361
11,3,3,3,3,1,2,2,1.1749
11,3,3,3,3,1,1,2,1.1569
11,1,1,1,1,1,1,1,1.5242
11,3,3,3,3,1,1,2,0.85948
11,3,3,3,3,1,3,1,0.58863
11,1,3,1,3,1,1,2,1.0149
11,3,2,3,1,1,1,1,1.0579
11,3,3,3,3,3,3,1,0.58825
11,3,3,3,3,3,3,1,0.6942
11,2,2,3,3,1,1,1,0.85223
11,2,4,1,4,1,3,2,0.55747
11,3,2,3,1,2,1,1,0.63843
11,3,3,4,3,4,3,1,0.54164
11,1,1,1,1,1,1,2,0.86052
11,1,1,1,1,1,1,2,0.82977
11,3,1,4,1,4,1,1,0.55171
11,1,2,1,1,1,1,2,1.0014
11,3,1,3,1,3,1,1,0.96038
11,1,2,2,1,1,1,1,1.236
11,3,3,3,3,1,3,1,0.84525
11,1,1,1,1,1,1,1,1.1584
11,3,3,3,3,3,2,1,0.67055
11,2,2,3,1,1,1,1,1.0438
12,4,3,3,1,4,1,2,3.7813
12,3,4,3,3,3,4,1,0.43029
12,3,3,3,1,1,1,1,1.0172
12,3,2,3,3,1,1,1,3.0968
12,3,4,4,3,3,1,1,0.69772
12,3,3,1,1,1,1,1,1.8586
12,3,4,1,3,1,4,2,0.79856
12,3,3,1,1,1,1,1,1.5319
12,3,3,3,3,1,1,2,1.0537
12,3,3,3,3,1,1,2,0.70299
12,3,4,3,1,2,2,1,1.4539
12,3,3,3,3,1,3,2,1.5907
12,4,3,3,4,3,4,2,0.55978
12,3,3,1,3,1,1,2,1.1175
12,3,3,3,3,3,1,2,1.7286
12,2,4,3,3,3,1,1,1.3104
12,3,3,3,4,2,3,2,0.61303
12,4,4,3,3,1,1,1,1.1851
12,3,3,4,1,3,1,1,1.0836
12,4,3,3,3,3,1,1,0.76869
12,3,3,3,3,0,0,1,0.8113
12,3,4,1,1,1,2,1,0.81014
12,3,3,1,1,1,1,2,0.87611
12,3,3,3,1,1,1,1,0.99536
12,3,3,3,3,1,1,2,0.85746
12,4,4,3,3,1,1,2,1.0369
12,3,2,3,3,1,1,2,0.63796
12,4,3,3,3,4,3,1,0.64842
12,3,3,1,1,1,1,1,0.54317
12,3,3,1,3,1,1,2,0.77529
12,2,3,1,3,2,1,2,1.1091
12,3,3,1,3,1,1,1,0.49218
12,4,3,4,3,4,1,1,0.57344
12,3,3,3,3,1,1,2,0.53278
12,4,3,3,3,3,1,1,0.49859
12,3,3,3,3,3,4,2,0.3827
12,3,3,3,1,1,1,1,0.61782
12,3,3,3,3,1,1,1,1.0134
12,3,3,3,1,1,1,1,0.88224
12,3,3,3,1,3,1,2,0.78543
13,0,3,1,3,3,4,2,3.4276
13,1,3,0,3,3,1,2,1.1093
13,3,1,3,1,0,3,1,1.3327
13,4,3,4,3,3,4,1,0.83435
13,0,0,1,0,0,0,1,1.9799
13,3,0,3,0,4,3,1,1.0957
13,4,1,3,3,0,0,1,1.5046
13,3,3,3,3,4,3,1,0.86346
13,0,3,1,3,0,3,2,1.2137
13,0,1,1,1,0,3,1,1.7326
13,0,1,0,1,0,3,2,1.2757
13,1,0,1,0,3,3,2,1.9527
13,0,0,1,1,0,1,1,1.878
13,3,3,3,3,4,4,1,1.5989
13,3,1,4,3,0,1,2,1.1513
13,3,3,4,3,4,0,1,0.72474
13,1,1,1,1,3,3,1,1.7161
13,3,0,1,0,1,3,1,1.7336
13,3,0,3,0,3,0,1,0.88383
13,4,4,4,4,1,0,1,0.80755
13,0,0,0,1,0,1,2,1.1867
13,1,4,3,4,0,0,2,0.78222
13,3,3,3,3,4,4,1,0.90644
13,1,3,0,3,3,3,2,1.0125
13,3,1,4,0,0,3,1,0.76647
13,3,1,1,1,3,3,2,1.5875
13,1,3,3,3,0,3,2,1.3554
13,4,1,4,1,4,3,1,0.74445
13,3,0,4,0,0,0,1,0.98657
13,1,3,3,3,0,4,2,2.1571
13,1,0,1,1,3,3,1,2.0907
13,0,1,0,1,0,3,2,0.9798
13,1,0,3,0,0,0,1,1.554
13,0,0,0,1,1,0,1,1.7878
13,0,1,1,4,0,3,2,1.0081
13,3,1,3,0,0,1,1,1.489
13,0,3,0,3,0,4,2,0.91217
13,0,3,1,3,0,0,1,1.4115
13,3,1,3,1,1,3,1,1.42
13,3,3,3,3,0,4,2,0.69183
14,1,3,1,3,1,1,2,2.4514
14,1,1,1,1,1,1,2,1.8173
14,1,1,1,3,4,1,2,1.7057
14,1,1,1,1,3,4,1,1.0959
14,4,1,4,3,4,3,1,0.73
14,1,4,0,4,0,4,2,0.74352
14,3,1,1,1,3,1,1,2.3683
14,1,3,1,3,1,1,2,0.93469
14,3,3,1,4,3,1,2,0.95119
14,1,1,1,1,1,3,1,1.3107
14,1,4,1,4,1,4,2,0.87199
